id	filename	md5	size	state
4121d775-5546-4493-9b26-4fe1fd420469	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A0C8-01B-04D-A276-05.gdc_hg38.txt	9f5ef2d7d40c2a2f309138f7aeeed93b	141272061	released
05d338b1-87a4-48fd-8d24-553825a7f05e	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20N-01A-11D-A14Z-05.gdc_hg38.txt	e530ed6aed37b087edae25c86ef5e257	141283387	released
d42497ef-d44e-494b-88e5-b8e1ba74767b	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMY-01A-11D-A42F-05.gdc_hg38.txt	64871fda90049a510a88811abec2a711	141298195	released
49e4f9ec-3a33-4dbe-97e5-a0b8a5da26cb	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-ZF-AA4U-01A-11D-A38H-05.gdc_hg38.txt	a43587bf6cf1b55ed361bbf080b4f381	141316537	released
0e61fea3-f43d-4588-bd5b-61cebdb19030	jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-DK-A3IS-01A-21D-A21B-05.gdc_hg38.txt	fe5b6f885ff5b1e83bf4cbd38c2ca5d6	141322381	released
422613ad-8fc9-448a-a4f3-bce89920da55	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-ZF-A9R5-01A-12D-A42F-05.gdc_hg38.txt	e5b31ab92e3e30d160d8f51fa421b9e1	141317619	released
55a705d0-eb20-4137-a230-732e0abb0f95	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-K4-A83P-01A-11D-A34V-05.gdc_hg38.txt	f59d107b2006714dabb5f4b6d5cb45dd	141284354	released
9bbf07fe-f9fc-425b-8ac6-b7a723c4b497	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20W-01A-21D-A14Z-05.gdc_hg38.txt	d39af790bb6e65b2a7ac7e0455924711	141279436	released
388f19c2-00b6-42e9-8c66-532cd9899ee1	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A5BV-01A-11D-A26N-05.gdc_hg38.txt	c4b2f4fe9badf034f6e638747a785d65	141296381	released
62a3646d-670d-4484-ba92-13ee31d01c01	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20N-11A-11D-A14Z-05.gdc_hg38.txt	bee370f8522933d79de93c8621566d6f	141289334	released
27bd57e6-3ddc-4c37-b154-66ef969de632	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA74-01A-11D-A392-05.gdc_hg38.txt	3917c43e67e7a7bc747e9e5118f7a3fb	141290467	released
f9642acf-2836-4d2b-8997-41d47a13e69b	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-DK-AA6R-01A-11D-A42F-05.gdc_hg38.txt	1ffa6b344146c2e073aa2ec81597e6fc	141295569	released
3db8604c-d225-41ae-8bbc-614ec8872f94	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3RD-01A-12D-A231-05.gdc_hg38.txt	9956ae65c75cc72188eb0c357e91eaca	141294847	released
