id	filename	md5	size	state
474bc264-d24c-4133-958a-31cc60f02e37	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3367-01A-02D-1418-05.gdc_hg38.txt	e58c1be40f895572d5157e8a6635addf	141289931	released
7161ab0d-620e-435f-9c69-74e3c63b1b6a	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5113-01A-01D-1418-05.gdc_hg38.txt	30d31081794d46a98d8353d87d0195eb	141289268	released
2a64eb72-9404-4d6c-948c-c34226daeb2f	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5095-11A-01D-1418-05.gdc_hg38.txt	05c2ca7c9f0393b6e63f6926af776728	141293907	released
98341fda-980a-49f6-a743-3f78734cc3d6	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5185-11A-01D-1424-05.gdc_hg38.txt	87731dad2966a04cf1599558056a6cb4	141305648	released
da881711-b6ce-4297-9b87-3b82eaddbb12	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4827-01A-02D-1418-05.gdc_hg38.txt	19af7ddba61989d9c40444ce396e7bd0	141284874	released
69cd1fbe-1431-4cdb-836a-6bf9d5bb624f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-01A-01D-1424-05.gdc_hg38.txt	1eb5ca01e2373335705a323f24c050ab	141306223	released
9c9fb840-fe4a-486d-a520-e77a7b7eb2ce	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5695-01A-11D-1536-05.gdc_hg38.txt	bcd35ebe2d2839ddf339073b8ba17cb9	141279244	released
d85a7969-b498-46da-82ae-bb861e732fe9	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-5692-01A-11D-1536-05.gdc_hg38.txt	c4e54b05982e4b7b3d993b542d06f956	141284435	released
029ae010-e1fc-4eb4-9087-372d42187d08	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-5010-11A-01D-1418-05.gdc_hg38.txt	3d305892f55ce6b97ade536b01d0519b	141295460	released
1d4472f8-23d6-4763-bebb-eab344c02cd5	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-A3-3387-01A-01D-1536-05.gdc_hg38.txt	32fdc3fcec6def76ca25f6a5b81bae90	141285857	released
486e5bde-2619-4ba4-b11e-caa72055f6fc	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6097-01A-11D-1670-05.gdc_hg38.txt	29a498af2218fa8b5686c0c55cb56e81	141282228	released
cd9cf7d9-1c20-4ff0-874d-ef3dc48b192b	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CJ-6031-01A-11D-1670-05.gdc_hg38.txt	e0a83688137beb5e1823e6f38ce4a732	141287973	released
cb18a2e0-bb7b-4bfb-86b6-8bebe6b299d7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4707-01A-01D-1275-05.gdc_hg38.txt	d4d48f73d89dca64db4e274b6f1121e0	141298478	released
79f1ebe7-33e1-4ac6-98e1-d9cb12f3c8b7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4843-11A-01D-1275-05.gdc_hg38.txt	f1cca69e25a50983be66c22b6ab52636	141304107	released
f155944c-8199-49c5-a2c8-1eaf710ba14d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4845-11A-01D-1275-05.gdc_hg38.txt	e48aaa664df51e648df3e7c269588e43	141300599	released
71b9bda1-94ab-4bea-9a9b-1729a0c04c62	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4811-01A-01D-1500-05.gdc_hg38.txt	b4f2fd81acb91e256d5ce18f3dd5df7a	141296003	released
